geoid,county_name,group,is_pre2000,is_buildout,is_hyperscale,near_dc_2000,near_dc_2015,near_dc_2023,dist_nearest_dc_2000_km,dist_nearest_dc_2015_km,dist_nearest_dc_2023_km,med_home_value,med_rent,med_hh_income,renter_ratio,rent_burden,year,post_2015,post_2023,pre2000_x_post_2015,pre2000_x_post_2023,buildout_x_post_2015,buildout_x_post_2023,log_med_home_value,log_med_rent,log_med_hh_income,inv_dist_2023,propensity_score,in_matched_sample
06037620501,Los Angeles County,buildout,0,1,0,False,True,True,,3.42,3.42,726100.0,1908.0,121960.0,0.39433962264150946,0.1877336831748114,2015,1,0,0,0,1,0,13.495443025368338,7.553810852008231,11.71144840110219,0.29239766081871343,0.0833807410573929,True
06037620522,Los Angeles County,buildout,0,1,0,False,True,True,,4.44,4.44,727000.0,1654.0,87545.0,0.4632799558255108,0.2267176880461477,2015,1,0,0,0,1,0,13.496681756515656,7.4109518755836366,11.379908225860417,0.2252252252252252,0.08068125248090298,True
06037620400,Los Angeles County,buildout,0,1,0,False,True,True,,2.35,2.35,983800.0,1969.0,129436.0,0.2608047690014903,0.18254581414753238,2015,1,0,0,0,1,0,13.799177903343377,7.585281078639126,11.770941829466253,0.425531914893617,0.08768398979308,True
06037620601,Los Angeles County,buildout,0,1,0,False,True,True,,5.52,5.52,641400.0,1497.0,110357.0,0.5102827763496144,0.1627807932437453,2015,1,0,0,0,1,0,13.371408566241191,7.311218384419629,11.611475844199505,0.1811594202898551,0.07422932085827438,True
06037600911,Los Angeles County,buildout,0,1,0,False,True,True,,7.06,7.06,335900.0,1200.0,50842.0,0.5610651974288338,0.2832304000629401,2015,1,0,0,0,1,0,12.724568775600384,7.090076835776092,10.836478063632697,0.141643059490085,0.06556401305915928,True
06037535502,Los Angeles County,control,0,0,0,False,False,False,,16.42,16.42,299700.0,992.0,42431.0,0.6956882255389718,0.28054959817114844,2015,1,0,0,0,0,0,12.610537253304754,6.899723107284872,10.65563450614867,0.06090133982947624,0.06406670839647685,True
06037600601,Los Angeles County,buildout,0,1,0,False,True,True,,6.36,6.36,385100.0,1275.0,62841.0,0.40736728060671723,0.24347161884756768,2015,1,0,0,0,1,0,12.861258319803,7.150701457592526,11.048363005673876,0.15723270440251572,0.07122249021285953,True
06037600602,Los Angeles County,buildout,0,1,0,False,True,True,,5.6,5.6,320800.0,1063.0,26833.0,0.9241573033707865,0.4753847873886632,2015,1,0,0,0,1,0,12.678573154974497,6.968850378341948,10.197387752301138,0.17857142857142858,0.05625170272491596,True
06037600702,Los Angeles County,buildout,0,1,0,False,True,True,,5.92,5.92,412100.0,1217.0,71169.0,0.28665207877461707,0.2052017029886608,2015,1,0,0,0,1,0,12.929021317326908,7.104144092987527,11.172812609330474,0.16891891891891891,0.06554317753415405,True
06037600703,Los Angeles County,buildout,0,1,0,False,True,True,,6.12,6.12,311200.0,1892.0,65885.0,0.23956043956043957,0.34460044016088637,2015,1,0,0,0,1,0,12.648191071286373,7.545389749611823,11.095666076979352,0.16339869281045752,0.07205800195323947,True
06037600704,Los Angeles County,buildout,0,1,0,False,True,True,,6.92,6.92,403400.0,1233.0,66607.0,0.5110928512736237,0.22213881423874368,2015,1,0,0,0,1,0,12.907683904502248,7.117205503164344,11.10656495611043,0.14450867052023122,0.06002938280082322,True
06037600801,Los Angeles County,buildout,0,1,0,False,True,True,,7.67,7.67,337000.0,1132.0,62232.0,0.17077045274027006,0.21827998457385267,2015,1,0,0,0,1,0,12.727838209334498,7.0317412587631285,11.03862461588661,0.1303780964797914,0.07028545571474326,True
06037600802,Los Angeles County,buildout,0,1,0,False,True,True,,6.75,6.75,391000.0,1106.0,52955.0,0.4772727272727273,0.2506278916060806,2015,1,0,0,0,1,0,12.876462838967504,7.00850518208228,10.87719777527777,0.14814814814814814,0.07065236176217017,True
06037600902,Los Angeles County,buildout,0,1,0,False,True,True,,6.41,6.41,269500.0,966.0,34780.0,0.8015175718849841,0.33329499712478433,2015,1,0,0,0,1,0,12.504323669331189,6.873163834212518,10.456797787908274,0.15600624024961,0.057504431390084154,True
06037535606,Los Angeles County,control,0,0,0,False,False,False,,15.16,15.16,277700.0,921.0,28125.0,0.7406639004149378,0.39296,2015,1,0,0,0,0,0,12.534296673294891,6.825460036255307,10.244414139506722,0.06596306068601583,0.06423399737874112,True
06037600912,Los Angeles County,buildout,0,1,0,False,True,True,,7.4,7.4,314700.0,1135.0,43847.0,0.5169886742171885,0.3106255844185463,2015,1,0,0,0,1,0,12.659375083052499,7.034387929915503,10.688461580408601,0.13513513513513511,0.06312221074601644,True
06037601001,Los Angeles County,buildout,0,1,0,False,True,True,,5.87,5.87,345900.0,942.0,22047.0,0.8412391093901258,0.5127228194312151,2015,1,0,0,0,1,0,12.75390499492526,6.848005274576363,10.000931817196982,0.17035775127768313,0.058416959318288636,True
06037601100,Los Angeles County,buildout,0,1,0,False,True,True,,4.66,4.66,240700.0,1002.0,30375.0,0.9411214953271028,0.39585185185185184,2015,1,0,0,0,1,0,12.391306623771163,6.90975328164481,10.32137518064285,0.2145922746781116,0.05642154731098691,True
06037601211,Los Angeles County,buildout,0,1,0,False,True,True,,5.23,5.23,247600.0,1100.0,35816.0,0.8736654804270463,0.36855036855036855,2015,1,0,0,0,1,0,12.419569819792578,7.003065458786462,10.486149999920801,0.19120458891013384,0.05666127751411428,True
06037601212,Los Angeles County,buildout,0,1,0,False,True,True,,4.66,4.66,275500.0,1082.0,39375.0,0.8261296660117878,0.32975238095238096,2015,1,0,0,0,1,0,12.526342907575106,6.9865664594064265,10.580886376127934,0.2145922746781116,0.05881305707311385,True
06037601301,Los Angeles County,buildout,0,1,0,False,True,True,,6.7,6.7,441600.0,1411.0,60625.0,0.38896366083445494,0.27929072164948454,2015,1,0,0,0,1,0,12.998159773945023,7.252053951852814,11.012462628239785,0.14925373134328357,0.07122415922282144,True
06037601302,Los Angeles County,buildout,0,1,0,False,True,True,,5.65,5.65,199200.0,1161.0,46960.0,0.8321142459073494,0.2966780238500852,2015,1,0,0,0,1,0,12.202064624132635,7.057036981697891,10.757051454501978,0.17699115044247787,0.056321158273760295,True
06037601401,Los Angeles County,buildout,0,1,0,False,True,True,,4.41,4.41,239700.0,1112.0,41338.0,0.7609536082474226,0.3228022642604867,2015,1,0,0,0,1,0,12.387143420422476,7.013915474810528,10.629537452771782,0.22675736961451246,0.05851151257242618,True
06037540501,Los Angeles County,control,0,0,0,False,False,False,,15.32,15.32,299100.0,1224.0,47035.0,0.41246562786434465,0.31227809078345914,2015,1,0,0,0,0,0,12.60853324461804,7.1098794630722715,10.758647284406052,0.06527415143603132,0.06908140293341687,True
06037901102,Los Angeles County,control,0,0,0,False,False,False,,83.55,83.55,210900.0,1073.0,59515.0,0.292817679558011,0.21634881962530456,2015,1,0,0,0,0,0,12.259139366466865,6.9782137426306985,10.99398366060198,0.01196888090963495,0.0882228506068223,True
06037276601,Los Angeles County,buildout,0,1,0,False,True,True,,6.41,6.41,976400.0,1740.0,101042.0,0.3443830570902394,0.20664674095920507,2015,1,0,0,0,1,0,13.791627617500943,7.461640392208575,11.523291550969406,0.15600624024961,0.1033901678752335,True
06037277000,Los Angeles County,buildout,0,1,0,False,True,True,,5.65,5.65,822900.0,1831.0,115288.0,0.18596171376481313,0.19058358198598294,2015,1,0,0,0,1,0,13.620589965593805,7.5126175446745105,11.655188624518198,0.17699115044247787,0.09845702381587638,True
06037800101,Los Angeles County,control,0,0,0,False,False,False,,32.37,32.37,862100.0,3297.0,136343.0,0.09985243482538121,0.2901799138936359,2015,1,0,0,0,0,0,13.667126552198017,8.10076824307173,11.82292904848869,0.03089280197713933,0.06295773578976674,True
06037703200,Los Angeles County,control,0,0,0,False,False,False,,9.54,9.54,534300.0,1377.0,91768.0,0.22609819121447028,0.18006276697759568,2015,1,0,0,0,0,0,13.188712757945863,7.227662498728654,11.427018931961104,0.10482180293501049,0.09080300847831553,True
06037920110,Los Angeles County,control,0,0,0,False,False,False,,60.01,60.01,594600.0,1778.0,130183.0,0.28080985915492956,0.16389236689890385,2015,1,0,0,0,0,0,13.295644189546135,7.48324441607385,11.776696431875441,0.016663889351774704,0.0880769097003621,True
06037432102,Los Angeles County,control,0,0,0,False,False,False,,35.72,35.72,592000.0,1590.0,70980.0,0.20612980769230768,0.2688081149619611,2015,1,0,0,0,0,0,13.291261913866142,7.371489295214277,11.170153426200487,0.027995520716685332,0.0660433793602536,True
06037403318,Los Angeles County,control,0,0,0,False,False,False,,58.64,58.64,436800.0,1693.0,88320.0,0.19074550128534704,0.23002717391304348,2015,1,0,0,0,0,0,12.987230703412832,7.4342573821331355,11.388721861510922,0.017053206002728513,0.07494030584289167,True
06037542501,Los Angeles County,control,0,0,0,False,False,False,,13.94,13.94,254300.0,1134.0,44643.0,0.4636363636363636,0.30481822458168134,2015,1,0,0,0,0,0,12.44626995141021,7.033506484287697,10.70645279909816,0.07173601147776183,0.07083449823202818,True
06037104401,Los Angeles County,control,0,0,0,False,False,False,,38.54,38.54,318100.0,1603.0,60469.0,0.4340425531914894,0.31811341348459543,2015,1,0,0,0,0,0,12.670121077737235,7.3796321526095525,11.00988611600467,0.02594706798131811,0.07052665256412792,True
06037123206,Los Angeles County,control,0,0,0,False,False,False,,30.19,30.19,329400.0,1078.0,33804.0,0.7680652680652681,0.38267660631877887,2015,1,0,0,0,0,0,12.705028096725677,6.982862751468942,10.428334417664374,0.033123550844650546,0.07066125673072164,True
06037111100,Los Angeles County,control,0,0,0,False,False,False,,39.73,39.73,402100.0,2017.0,76352.0,0.2081165452653486,0.3170054484492875,2015,1,0,0,0,0,0,12.904456092885365,7.6093665379542115,11.243109505457587,0.025169896803423106,0.05666853440997713,True
06037123510,Los Angeles County,control,0,0,0,False,False,False,,30.56,30.56,487200.0,1036.0,43775.0,0.7417871222076216,0.2839977155910908,2015,1,0,0,0,0,0,13.096429995377825,6.943122422819428,10.686818157154052,0.032722513089005235,0.06928653090939235,True
06037601303,Los Angeles County,buildout,0,1,0,False,True,True,,6.25,6.25,206200.0,1134.0,33000.0,0.8667992047713717,0.4123636363636364,2015,1,0,0,0,1,0,12.236601850564996,7.033506484287697,10.404262840448617,0.16,0.05873017869247083,True
06037181300,Los Angeles County,control,0,0,0,False,False,False,,28.13,28.13,552000.0,1363.0,84531.0,0.31401320616287604,0.1934911452603187,2015,1,0,0,0,0,0,13.221303325259232,7.217443431696533,11.344873609972483,0.03554923569143264,0.07488116837035826,True
06037601900,Los Angeles County,buildout,0,1,0,False,True,True,,4.87,4.87,312100.0,1054.0,34195.0,0.7748397435897436,0.36987863722766484,2015,1,0,0,0,1,0,12.65107892825887,6.960347729101308,10.439834713532196,0.2053388090349076,0.05787857298213097,True
06037480400,Los Angeles County,control,0,0,0,False,False,False,,30.99,30.99,617900.0,1247.0,62159.0,0.5327184892402284,0.2407374636014093,2015,1,0,0,0,0,0,13.33408191104907,7.1284959456800365,11.037450897396036,0.032268473701193935,0.06387582051327248,True
06037480500,Los Angeles County,control,0,0,0,False,False,False,,30.43,30.43,1022900.0,1461.0,96137.0,0.4491075735648818,0.1823647503042533,2015,1,0,0,0,0,0,13.838152288445098,7.2868764117507,11.473529536467634,0.03286230693394676,0.09072149088042615,True
06037553502,Los Angeles County,control,0,0,0,False,False,False,,21.63,21.63,228500.0,1171.0,48447.0,0.6624579124579124,0.2900489194377361,2015,1,0,0,0,0,0,12.339291489316397,7.065613363597717,10.788225695897177,0.04623208506703653,0.058396337690821004,True
06037554404,Los Angeles County,control,0,0,0,False,False,False,,24.05,24.05,354600.0,1174.0,39597.0,0.8001555209953344,0.3557845291309948,2015,1,0,0,0,0,0,12.778745672622245,7.068172000388042,10.586508636797065,0.041580041580041575,0.06339904013504094,True
06037602402,Los Angeles County,buildout,0,1,0,False,True,True,,2.67,2.67,439300.0,1250.0,50680.0,0.4378988708885616,0.2959747434885556,2015,1,0,0,0,1,0,12.992937829963871,7.1308988302963465,10.833286634435076,0.37453183520599254,0.07463422012188065,True
06037602403,Los Angeles County,buildout,0,1,0,False,True,True,,3.39,3.39,489800.0,1103.0,46880.0,0.8879568603954464,0.28233788395904436,2015,1,0,0,0,1,0,13.101752423500205,7.005789019253503,10.755346424250893,0.2949852507374631,0.05643191570796014,True
06037602404,Los Angeles County,buildout,0,1,0,False,True,True,,3.54,3.54,405600.0,1162.0,47917.0,0.78125,0.2910031930212659,2015,1,0,0,0,1,0,12.91312273125911,7.057897937411856,10.77722562648903,0.2824858757062147,0.06613670611674834,True
06037621102,Los Angeles County,buildout,0,1,0,False,True,True,,6.18,6.18,838400.0,2033.0,151481.0,0.38723051409618575,0.16104990064760596,2015,1,0,0,0,1,0,13.639250592548915,7.617267813628347,11.928215483525497,0.16181229773462785,0.07971984224096933,True
06037620602,Los Angeles County,buildout,0,1,0,False,True,True,,6.2,6.2,664600.0,1765.0,115284.0,0.2875751503006012,0.18372020401790362,2015,1,0,0,0,1,0,13.40694063490263,7.475905969367397,11.65515392819774,0.16129032258064516,0.07531061330365058,True
06037620701,Los Angeles County,buildout,0,1,0,False,True,True,,5.08,5.08,722000.0,1673.0,101795.0,0.5163874726875455,0.19721990274571444,2015,1,0,0,0,1,0,13.489780417874963,7.422373700986824,11.530716265978777,0.19685039370078738,0.09154137344459377,True
06037620901,Los Angeles County,buildout,0,1,0,False,True,True,,3.92,3.92,2000001.0,2000.0,163450.0,0.197327852004111,0.14683389415723463,2015,1,0,0,0,1,0,14.508658238524095,7.600902459542082,12.004262412152357,0.25510204081632654,0.13669566090084698,True
06037621001,Los Angeles County,buildout,0,1,0,False,True,True,,5.15,5.15,950400.0,1815.0,119779.0,0.3964778676820562,0.18183487923592617,2015,1,0,0,0,1,0,13.764638227590517,7.503840746698951,11.693403657144431,0.1941747572815534,0.08003992187507615,True
06037533401,Los Angeles County,control,0,0,0,False,False,False,,19.53,19.53,344900.0,982.0,49896.0,0.7407407407407407,0.23617123617123617,2015,1,0,0,0,0,0,12.751009798924933,6.889591308354466,10.817696118205959,0.05120327700972862,0.05850488104884448,True
06037502700,Los Angeles County,control,0,0,0,False,False,False,,29.27,29.27,346000.0,1321.0,52106.0,0.31212287438288533,0.3042260008444325,2015,1,0,0,0,0,0,12.75419405403986,7.186144304522325,10.861035384258484,0.0341646737273659,0.07420273016077818,True
06037139301,Los Angeles County,control,0,0,0,False,False,False,,32.56,32.56,674200.0,2307.0,81867.0,0.14131812420785805,0.33815823225475466,2015,1,0,0,0,0,0,13.421282081782097,7.7437032581737535,11.312851258239963,0.03071253071253071,0.0770821415836921,True
06037139701,Los Angeles County,control,0,0,0,False,False,False,,28.02,28.02,840900.0,2344.0,124503.0,0.2610504420176807,0.2259222669333269,2015,1,0,0,0,0,0,13.64222802582099,7.759614150696903,11.732085090982128,0.03568879371877231,0.08761329518934588,True
06037139801,Los Angeles County,control,0,0,0,False,False,False,,29.54,29.54,1017700.0,2449.0,148250.0,0.11846153846153847,0.1982327150084317,2015,1,0,0,0,0,0,13.833055737180024,7.803435056952168,11.906655316859972,0.033852403520649964,0.06003263812771066,True
06037181000,Los Angeles County,control,0,0,0,False,False,False,,29.92,29.92,644200.0,1044.0,87672.0,0.20976491862567812,0.1428962496578155,2015,1,0,0,0,0,0,13.375764515879235,6.950814768442584,11.381357857143229,0.03342245989304812,0.10461309618463706,True
06037199110,Los Angeles County,control,0,0,0,False,False,False,,24.71,24.71,322100.0,1134.0,46576.0,0.47579529737206083,0.292167639986259,2015,1,0,0,0,0,0,12.682617335319291,7.033506484287697,10.748840665985405,0.04046944556859571,0.05631787313269074,True
06037187300,Los Angeles County,control,0,0,0,False,False,False,,23.27,23.27,689700.0,1496.0,85878.0,0.5681016231474947,0.20904073220149513,2015,1,0,0,0,0,0,13.444011999419383,7.310550158534422,11.360682963412271,0.04297378599054577,0.06553688076633483,True
06037601501,Los Angeles County,buildout,0,1,0,False,True,True,,3.23,3.23,322100.0,948.0,32459.0,0.8459409594095941,0.3504729042792446,2015,1,0,0,0,1,0,12.682617335319291,6.854354502255021,10.387733033446775,0.30959752321981426,0.06142109110749193,True
06037302104,Los Angeles County,control,0,0,0,False,False,False,,28.61,28.61,401700.0,1284.0,45990.0,0.9002123142250531,0.3350293542074364,2015,1,0,0,0,0,0,12.903460820347373,7.157735484249907,10.73617926053397,0.03495281370150297,0.06129485678536154,True
06037553902,Los Angeles County,control,0,0,0,False,False,False,,21.68,21.68,250700.0,1220.0,45651.0,0.688463911165947,0.32069396070184664,2015,1,0,0,0,0,0,12.432012284146385,7.106606137727303,10.728780791588225,0.046125461254612546,0.06042296926861391,True
06037620303,Los Angeles County,buildout,0,1,0,False,True,True,,3.11,3.11,1551500.0,2192.0,143182.0,0.19706632653061223,0.18371024290762805,2015,1,0,0,0,1,0,14.254732762870573,7.692569648067906,11.871871827283963,0.3215434083601286,0.09711762161007977,True
06037603703,Los Angeles County,buildout,0,1,0,False,True,True,,4.59,4.59,417600.0,1607.0,83000.0,0.11481481481481481,0.23233734939759035,2015,1,0,0,0,1,0,12.942279315550566,7.382124365737512,11.326595886778735,0.2178649237472767,0.07820676284792452,True
06037460800,Los Angeles County,control,0,0,0,False,False,False,,32.91,32.91,1302800.0,3501.0,196397.0,0.06474820143884892,0.21391365448555733,2015,1,0,0,0,0,0,14.080026352384216,8.160803920954665,12.187893399836756,0.03038590094196293,0.08334226564280717,True
06037238100,Los Angeles County,buildout,0,1,0,False,True,True,,8.36,8.36,307200.0,1083.0,41492.0,0.495243757431629,0.31321700568784344,2015,1,0,0,0,1,0,12.635254280255655,6.9874902470009905,10.633255916551718,0.11961722488038279,0.07092924837990469,True
06037235100,Los Angeles County,buildout,0,1,0,False,True,True,,7.96,7.96,364800.0,1200.0,64130.0,0.290045766590389,0.2245438952128489,2015,1,0,0,0,1,0,12.807104537182314,7.090076835776092,11.068667552142909,0.12562814070351758,0.07217242075923247,True
06037237720,Los Angeles County,control,0,0,0,False,False,False,,10.67,10.67,280300.0,1020.0,21789.0,0.849435382685069,0.5617513424204874,2015,1,0,0,0,0,0,12.54361573715288,6.927557906278317,9.989160534274278,0.09372071227741331,0.055584781756519416,True
06037238000,Los Angeles County,buildout,0,1,0,False,True,True,,7.64,7.64,331800.0,1175.0,46250.0,0.41907661085743275,0.30486486486486486,2015,1,0,0,0,1,0,12.71228765673848,7.069023426578259,10.741816742940571,0.13089005235602094,0.07288376455434593,True
06037238400,Los Angeles County,buildout,0,1,0,False,True,True,,8.12,8.12,330400.0,1015.0,52304.0,0.3425287356321839,0.2328693790149893,2015,1,0,0,0,1,0,12.70805932062896,6.922643891475888,10.864828128963993,0.12315270935960593,0.0667177822732121,True
